0,-72.21354675292969,77.66749572753906
1,-72.7859115600586,77.68849182128906
2,-73.74842071533203,77.15687561035156
3,-70.29425811767578,76.59103393554688
4,-71.46041107177734,76.5002212524414
5,-73.22761535644531,76.2835693359375
6,-72.57302856445312,75.6827392578125
7,-71.77156066894531,75.35977935791016
8,-70.52035522460938,75.01123046875
9,-57.18642807006836,73.80360412597656
10,-69.78357696533203,74.68203735351562
11,-68.61320495605469,74.32488250732422
12,-67.9314956665039,73.9909896850586
13,-57.838111877441406,72.98695373535156
14,-66.94564819335938,73.48774719238281
15,-66.31039428710938,73.1511459350586
16,-58.239967346191406,72.29512786865234
17,-65.57615661621094,72.95267486572266
18,-64.43858337402344,72.72109985351562
19,-63.44736099243164,72.34949493408203
20,-55.35834884643555,71.09356689453125
21,-59.09527587890625,71.51338958740234
22,-62.60222625732422,71.84257507324219
23,-56.1393928527832,70.76441955566406
24,-57.60649490356445,70.9299087524414
25,-61.88605499267578,71.21170043945312
26,-61.16440963745117,70.60234832763672
27,-60.454341888427734,69.9879150390625
28,-59.56052017211914,70.58922576904297
29,-59.75018310546875,69.36994934082031
30,-58.69414520263672,68.71736145019531
31,-56.87476348876953,70.44467163085938
32,-58.07780075073242,67.96221160888672
33,-57.85561752319336,67.0936050415039
34,-56.83406066894531,67.00997161865234
35,-57.181121826171875,66.32417297363281
36,-56.102603912353516,67.64554595947266
37,-55.321807861328125,68.2558364868164
38,-56.536251068115234,65.40807342529297
39,-54.25237274169922,68.68081665039062
40,-56.17866897583008,64.50186157226562
41,-55.733150482177734,63.72871780395508
42,-54.95804977416992,62.77961349487305
43,-54.44499206542969,61.987648010253906
44,-53.90349197387695,61.18708419799805
45,-53.33530807495117,60.37852478027344
46,-52.72982406616211,59.72373962402344
47,-52.10914611816406,59.06618881225586
48,-51.65982437133789,60.49336242675781
49,-50.904239654541016,61.24590301513672
50,-51.14129638671875,58.403018951416016
51,-50.459312438964844,61.98564910888672
52,-50.48975372314453,57.90725326538086
53,-49.49928283691406,57.24696350097656
54,-48.83333206176758,56.73643493652344
55,-48.499324798583984,57.245296478271484
56,-47.82105255126953,58.0516357421875
57,-47.83333206176758,56.382591247558594
58,-47.129634857177734,58.83974838256836
59,-46.83333206176758,55.84660339355469
60,-46.42686462402344,59.60847854614258
61,-46.04404830932617,60.36282730102539
62,-45.83333206176758,55.48577880859375
63,-45.16666793823242,55.122135162353516
