0,-57.16666793823242,46.38554763793945
1,-56.83333206176758,45.51958465576172
2,-56.16666793823242,44.64144515991211
3,-55.83333206176758,43.9748420715332
4,-54.83333206176758,43.52662658691406
5,-53.83333206176758,43.30137634277344
6,-52.83333206176758,43.07536315917969
7,-51.83333206176758,43.07536315917969
8,-50.83333206176758,43.07536315917969
9,-49.83333206176758,43.52662658691406
10,-49.16666793823242,43.9748420715332
11,-48.16666793823242,44.19780731201172
12,-47.16666793823242,44.64144515991211
13,-46.16666793823242,45.08203887939453
14,-45.5,45.51958465576172
15,-44.5,46.170196533203125
16,-43.83333206176758,46.81397247314453
17,-43.16666793823242,47.66173553466797
18,-42.5,48.28962707519531
19,-41.83333206176758,48.910743713378906
20,-41.16666793823242,49.7284049987793
21,-40.5,50.53412628173828
22,-39.83333206176758,51.32797622680664
23,-39.5,52.3037223815918
24,-38.83333206176758,55.122135162353516
25,-38.83333206176758,54.01417541503906
26,-38.83333206176758,53.0711669921875
